queueVersion,queueChecksum,word,candidateId,length,reviewerId,reviewedAt,source,class,confidence,note
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DAUNTINGLY","2385e9d6ef60ce4e","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DBMS","f48aace4a7d4125a","4","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DDT","90060c03d22b2e43","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DE","b44adddac4743b0f","2","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEADER","a1a03ba29eb9634b","6","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEAFENED","c415d808fa61e454","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEB","8b8bc75ec6cf8a2e","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEBOUCHES","d105b1dd1b9961b1","9","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEC","9ef554da3e15a1a0","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DECATHLETE","6e62282e46755c2e","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DECENTRALIZE","51e987b20e097d3d","12","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DECENTRALIZED","d01a62c749bf2901","13","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DECOMMISSION","8e23ad5cbd99a34b","12","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DECOMPOSERS","d3442b37126e1ade","11","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DECONSTRUCTIONISTS","b8d1aa2255943d9f","18","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEFENSIVELY","18fed93087ea03ee","11","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEFOREST","a5b85c567d5c953b","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEFTEST","c7113bd10bfedba0","7","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DELEVERAGED","ec419352a6706a9c","11","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DELPHINIUMS","077854e8a5b3d1a3","11","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEMAGNETIZED","c8d0c25996fd1dcd","12","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEMARCATION","242fb286ed266b0a","11","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEMONSTRABLE","83da9988a00ab9f0","12","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEMONSTRATES","ba30cc758b9ed3b6","12","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEMONSTRATIVELY","5b802de084abacde","15","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEMULCENT","e25656dbcda87b91","9","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DENATURING","9923fc5bdfd0472e","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DENOMINATING","34147df91647e029","12","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DENOTATIONS","14b7a5eab670e5c8","11","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEODORIZES","97f1ecf2aff3ed13","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEPLATFORM","61c7e49053160cc9","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEPOLARIZE","482a9d532b5b4875","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEPRESSURIZING","3299767a0da302df","14","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEPRIVES","5672b7332a111363","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DERIDED","adc811d579dfd90e","7","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DERISIVELY","eafa00f8ae4e7994","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DERMOT","865cb983ac8d12fe","6","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DESCENDANTS","23522af5a38ce3bf","11","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DESIGNEES","5a3dda7d8e2af695","9","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DESIRES","6b4ca21aebda902f","7","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DESPISES","b1b34ce354f8a35c","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DESPISING","93a9af1611064c25","9","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DETACHING","7ec9519f5ebc6be3","9","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DETESTABLE","1d1e6b8b8aac5f85","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEVILING","0618bb6b90a16eac","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DEWCLAWS","226eb52d8071f7d4","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DIAGNOSTICALLY","7ca9b78b2a5ea4ed","14","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DIAGRAM","aedcf946b945a995","7","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DIAMAGNETIC","fd869b3147f5a326","11","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DICKERS","bf803d002c83b6d0","7","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DIE","a10908b8daf4527e","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DIELECTRIC","9fa97da4fda41d1a","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DIGGINGS","a1fd6b8dd6026bda","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DINE","9d2cd156f901d4cf","4","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DINETTE","5f321cad4f654805","7","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DIPLOPIA","4839432e3bd097b3","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DIRTINESS","9aa8904a9e365348","9","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DIS","80283f353bd3b275","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISAFFILIATES","633c3c85f206db9e","13","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISASSEMBLING","01e11e4fd73e5f85","13","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISBURSES","4e248bdeb1d8cc88","9","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISCLOSURE","6d0cd6d89741e553","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISCOED","fb3409e024ebf9f9","7","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISEASED","8bddb457d2765b70","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISEMBODY","a8aca94553c5756a","9","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISENCHANT","7d2f16aeddf0f8f1","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISENGAGE","c38b23875a4ef4a9","9","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISHEVEL","79993b8f1e02401f","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISHONORABLE","10dc0998928ab9e8","12","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISINTEGRATE","f75a59fcfc8797d3","12","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISMOUNTED","f6623c929eeae746","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISPLEASES","eaf75967f7716433","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISSIMULATION","62ecc32e61dbf98a","13","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISTENDS","3591030f5ed87d74","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISTILLER","d8fc76bf79ffc131","9","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DISTINCTEST","e85dbafe42a37165","11","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DITZES","808fa8aea7d6e557","6","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DIVERSIONS","f13720d909140f81","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DIVINED","59c14e86a89b899b","7","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DIX","17ce618d848ffd8b","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DOBS","ef4719d9f0d3928b","4","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DOC","43ccb43f11b8235a","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DOE","f30e5e0f5190afcb","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DOGGONING","9d5c8381a02f8191","9","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DOGTROT","ade4d73873dc6352","7","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DOJO","fb06f5e5d6fab32f","4","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DONGS","797e3563a8b15283","5","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DOPA","5a3446796dcf48d9","4","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DOS","0ffd0e474a5c2719","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DOULA","4d33d1ebc0fa9ef8","5","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DOUSE","e05cb12ac426043c","5","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DOX","cd45656049badb03","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DOZEN","8f90ea817f407df4","5","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DOZY","27c236f50e44268b","4","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DPS","0c56a2023c4f9494","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DRABBEST","4471292b5bacc30c","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DRAGONS","bd0cddd6cfa4c33e","7","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DRAPER","810888604686bb2e","6","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DRAWLING","028909b5d74b897e","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DREIDELS","c22763653c7b516a","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DRIBBLER","95a364e4985db789","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DROID","5fb7076d39982e68","5","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DROPKICKS","eb50227e557841e2","9","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DRUBBINGS","2589f2401787eb7d","9","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DRY","f6dfdc67526994bf","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DRYAD","2f301da67dddc172","5","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DUALITY","7a6bea9b99e4656e","7","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DUBBING","2018b7978e4b41d5","7","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DUELISTS","3333abc9dee77824","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DUG","2894fbbe31d64761","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DULLER","11ce7bd5e006354c","6","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DUMBO","ff451f2896cd5849","5","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DUN","b3e4cb0aaddd5ec8","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DUNDERHEAD","49a504fbed7a9c18","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DUNDERHEADS","bd03c0961ab7aef4","11","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DUPLE","6808aedb3fbd41cc","5","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DURBAN","d7e14dec4ae955ac","6","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DURUM","bdccf2414dd0a7f9","5","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DVD","b8d30d4ee3ccfdbf","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","DYSPHORIA","61f7e62c41f68473","9","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EAR","dae7a699fe9d97fa","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EARPIECE","38909ebfe3485215","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EARRINGS","a464d1b7204d8aef","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EAVE","45e98305c19b6f11","4","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EBBED","ecf475696c8402d6","5","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","ECGS","cbf40c7ca63da8d2","4","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EDGER","957bc89edc5f09f3","5","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EDIFIERS","a936a240cad3de6d","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EDMONTON","851898a92c2cca13","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EEC","5f89df77dfad862a","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EEG","8eff1aa234175081","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EEL","a9ff983856b3e06d","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EFFS","8a3901cd076fefca","4","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EFFULGENCE","50ee58c0e46284a7","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EJECT","584f58ca4e0d8eb4","5","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EKE","98aefefcfdfc911a","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EKG","4b46822c4e53c875","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","ELAND","416e603554102898","5","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","ELEGANCE","d3818f66a3ec6d79","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","ELF","8432961152704584","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","ELICITS","212230b6267a710b","7","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","ELIMINATES","35fe4dd688b0daa5","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","ELK","befad829ae83459b","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","ELL","41b29a13c5f5fa67","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EMACIATING","da0f25fb119cd9d9","10","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EMASCULATING","cd9f031f3630c013","12","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EMENDED","5259093f460c456f","7","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EMETICS","e4c2a2544720f9a6","7","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EMITTING","197e6e1dc40ebc08","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EMO","3150a1e8fa643061","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EMOTIONALIZED","6ded2390a0d8b48f","13","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EMPTIES","2a04f5e14af45241","7","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EMS","16cf7befeced5af2","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","EMU","e764887cc3e2aa7a","3","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","ENCHAINS","23a496d17f004794","8","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","ENCIRCLES","300305835c569cba","9","","","human-review-v1","","",""
"human-golden-queue-v1","30e9d84fc23034ccb0eabac97f9e8f05b18f4218585e308b703346c2cd768ceb","ENCLOSED","38e5bfa154158992","8","","","human-review-v1","","",""
